transaction_id,amount,currency,timestamp,status,type,network,card_type,bin,last4,merchant_id,merchant_name,merchant_category_code,country,customer_id,email,phone,ip_address,risk_score,true_anomaly,anomaly_reason
TXN_100491,4426.28,INR,2026-07-05 13:33:33,Success,Payment,RuPay,Prepaid,649996,6673,MID_6930,Merchant_491,5411,IN,CUST_1241,user_cust_1241@domain.com,+919876591608,192.168.1.237,27,0,Normal
TXN_100492,1474.95,INR,2026-07-05 13:40:10,Success,Payment,Mastercard,Debit,524031,4124,MID_5022,Merchant_492,4111,IN,CUST_1242,user_cust_1242@domain.com,+919876592252,192.168.1.238,7,0,Normal
TXN_100493,722.48,INR,2026-07-05 13:49:19,Success,Payment,Mastercard,Credit,524536,9671,MID_5784,Merchant_493,5311,IN,CUST_1243,user_cust_1243@domain.com,+919876593613,192.168.1.239,22,0,Normal
TXN_100494,4580.1,INR,2026-07-05 13:57:16,Success,Payment,Mastercard,Credit,510446,2353,MID_7617,Merchant_494,4111,IN,CUST_1244,user_cust_1244@domain.com,+919876594602,192.168.1.240,15,0,Normal
TXN_100495,2111.37,INR,2026-07-05 14:01:43,Success,Payment,RuPay,Prepaid,636683,4854,MID_4151,Merchant_495,4111,IN,CUST_1245,user_cust_1245@domain.com,+919876595953,192.168.1.241,19,0,Normal
TXN_100496,634.18,INR,2026-07-05 14:09:49,Success,Payment,RuPay,Debit,617618,9134,MID_6580,Merchant_496,4111,IN,CUST_1246,user_cust_1246@domain.com,+919876596871,192.168.1.242,25,0,Normal
TXN_100497,1200.24,INR,2026-07-05 14:17:30,Success,Payment,VISA,Debit,406587,1924,MID_8054,Merchant_497,5311,IN,CUST_1247,user_cust_1247@domain.com,+919876597775,192.168.1.243,24,0,Normal
TXN_100498,714.81,INR,2026-07-05 14:26:10,Success,Payment,VISA,Credit,462790,3170,MID_8706,Merchant_498,5621,IN,CUST_1248,user_cust_1248@domain.com,+919876598105,192.168.1.244,9,0,Normal
TXN_100499,493.08,INR,2026-07-05 14:34:38,Success,Payment,RuPay,Credit,631480,6506,MID_8619,Merchant_499,4111,IN,CUST_1249,user_cust_1249@domain.com,+919876599599,192.168.1.245,28,0,Normal
TXN_100500,2860.01,INR,2026-07-05 14:39:05,Success,Payment,Mastercard,Prepaid,542994,3395,MID_5573,Merchant_500,7011,IN,CUST_1000,user_cust_1000@domain.com,+919876500760,192.168.1.246,16,0,Normal
TXN_100501,6220.49,INR,2026-07-05 14:49:22,Success,Payment,Mastercard,Credit,530527,9220,MID_4491,Merchant_501,5311,IN,CUST_1001,user_cust_1001@domain.com,+919876501816,192.168.1.247,8,0,Normal
TXN_100502,487.53,INR,2026-07-05 14:54:27,Success,Payment,Mastercard,Prepaid,533569,9226,MID_1706,Merchant_502,5411,IN,CUST_1002,user_cust_1002@domain.com,+919876502217,192.168.1.248,19,0,Normal
TXN_100503,2151.43,INR,2026-07-05 15:04:10,Success,Payment,VISA,Credit,411151,6515,MID_7997,Merchant_503,5812,IN,CUST_1003,user_cust_1003@domain.com,+919876503584,192.168.1.249,13,0,Normal
TXN_100504,845.91,INR,2026-07-05 15:11:29,Success,Payment,Mastercard,Credit,515558,3670,MID_6233,Merchant_504,5411,IN,CUST_1004,user_cust_1004@domain.com,+919876504700,192.168.1.250,11,0,Normal
TXN_100505,957.14,INR,2026-07-05 15:16:38,Success,Payment,VISA,Debit,459174,4365,MID_9945,Merchant_505,5812,IN,CUST_1005,user_cust_1005@domain.com,+919876505765,192.168.1.251,14,0,Normal
TXN_100506,883.88,INR,2026-07-05 15:27:20,Success,Payment,VISA,Credit,444739,1588,MID_6755,Merchant_506,5411,IN,CUST_1006,user_cust_1006@domain.com,+919876506778,192.168.1.252,33,0,Normal
TXN_100507,721.03,INR,2026-07-05 15:32:20,Success,Payment,Mastercard,Credit,542954,4138,MID_7960,Merchant_507,7011,IN,CUST_1007,user_cust_1007@domain.com,+919876507567,192.168.1.253,32,0,Normal
TXN_100508,1442.45,INR,2026-07-05 15:40:07,Success,Payment,Mastercard,Prepaid,557448,7663,MID_9779,Merchant_508,5812,IN,CUST_1008,user_cust_1008@domain.com,+919876508260,192.168.1.0,27,0,Normal
TXN_100509,739.0,INR,2026-07-05 15:47:14,Success,Payment,RuPay,Credit,635303,5086,MID_2334,Merchant_509,5812,IN,CUST_1009,user_cust_1009@domain.com,+919876509369,192.168.1.1,17,0,Normal
TXN_100510,1712.98,INR,2026-07-05 15:56:05,Success,Payment,RuPay,Prepaid,634700,9531,MID_6588,Merchant_510,5541,IN,CUST_1010,user_cust_1010@domain.com,+919876510155,192.168.1.2,33,0,Normal
TXN_100511,1336.67,INR,2026-07-05 16:02:28,Success,Payment,Mastercard,Credit,537500,5270,MID_2847,Merchant_511,5812,IN,CUST_1011,user_cust_1011@domain.com,+919876511327,192.168.1.3,12,0,Normal
TXN_100512,1156.37,INR,2026-07-05 16:09:03,Success,Payment,VISA,Credit,467568,7019,MID_7851,Merchant_512,5812,IN,CUST_1012,user_cust_1012@domain.com,+919876512948,192.168.1.4,16,0,Normal
TXN_100513,698.04,INR,2026-07-05 16:17:56,Success,Payment,VISA,Prepaid,466788,1556,MID_8211,Merchant_513,5541,IN,CUST_1013,user_cust_1013@domain.com,+919876513248,192.168.1.5,26,0,Normal
TXN_100514,894.36,INR,2026-07-05 16:25:10,Success,Payment,VISA,Debit,471045,9022,MID_8865,Merchant_514,4111,IN,CUST_1014,user_cust_1014@domain.com,+919876514145,192.168.1.6,28,0,Normal
TXN_100515,2501.15,INR,2026-07-05 16:33:40,Success,Payment,VISA,Prepaid,437842,6452,MID_4317,Merchant_515,4111,IN,CUST_1015,user_cust_1015@domain.com,+919876515243,192.168.1.7,23,0,Normal
TXN_100516,2049.66,INR,2026-07-05 16:41:52,Success,Payment,VISA,Prepaid,413900,4567,MID_7811,Merchant_516,5541,IN,CUST_1016,user_cust_1016@domain.com,+919876516849,192.168.1.8,30,0,Normal
TXN_100517,662.75,INR,2026-07-05 16:46:32,Success,Payment,RuPay,Prepaid,680059,4899,MID_1164,Merchant_517,5311,IN,CUST_1017,user_cust_1017@domain.com,+919876517883,192.168.1.9,30,0,Normal
TXN_100518,1500.21,INR,2026-07-05 16:55:42,Success,Payment,Mastercard,Debit,511881,7477,MID_8060,Merchant_518,5812,IN,CUST_1018,user_cust_1018@domain.com,+919876518731,192.168.1.10,34,0,Normal
TXN_100519,2493.31,INR,2026-07-05 17:02:05,Success,Payment,RuPay,Credit,633037,8500,MID_4057,Merchant_519,5812,IN,CUST_1019,user_cust_1019@domain.com,+919876519439,192.168.1.11,5,0,Normal
TXN_100520,402.3,INR,2026-07-05 17:10:38,Success,Payment,VISA,Prepaid,401630,2016,MID_5428,Merchant_520,5541,IN,CUST_1020,user_cust_1020@domain.com,+919876520512,192.168.1.12,20,0,Normal
TXN_100521,2118.73,INR,2026-07-05 17:17:00,Success,Payment,VISA,Prepaid,420789,7470,MID_1402,Merchant_521,5541,IN,CUST_1021,user_cust_1021@domain.com,+919876521831,192.168.1.13,26,0,Normal
TXN_100522,838.32,INR,2026-07-05 17:25:56,Success,Payment,VISA,Debit,488059,3062,MID_9605,Merchant_522,5311,IN,CUST_1022,user_cust_1022@domain.com,+919876522619,192.168.1.14,21,0,Normal
TXN_100523,2164.3,INR,2026-07-05 17:31:38,Success,Payment,VISA,Prepaid,483494,5321,MID_9236,Merchant_523,7011,IN,CUST_1023,user_cust_1023@domain.com,+919876523443,192.168.1.15,29,0,Normal
TXN_100524,777.34,INR,2026-07-05 17:41:30,Success,Payment,Mastercard,Credit,556151,4496,MID_7349,Merchant_524,4111,IN,CUST_1024,user_cust_1024@domain.com,+919876524486,192.168.1.16,34,0,Normal
TXN_100525,366.11,INR,2026-07-05 17:47:14,Success,Payment,VISA,Debit,448920,2813,MID_5157,Merchant_525,5411,IN,CUST_1025,user_cust_1025@domain.com,+919876525572,192.168.1.17,22,0,Normal
TXN_100526,414.3,INR,2026-07-05 17:57:06,Success,Payment,Mastercard,Credit,553852,7256,MID_1867,Merchant_526,7011,IN,CUST_1026,user_cust_1026@domain.com,+919876526374,192.168.1.18,15,0,Normal
TXN_100527,1441.96,INR,2026-07-05 18:02:06,Success,Payment,VISA,Credit,467231,3313,MID_9210,Merchant_527,5621,IN,CUST_1027,user_cust_1027@domain.com,+919876527452,192.168.1.19,22,0,Normal
TXN_100528,1698.76,INR,2026-07-05 18:12:17,Success,Payment,Mastercard,Debit,524821,2231,MID_1364,Merchant_528,4111,IN,CUST_1028,user_cust_1028@domain.com,+919876528165,192.168.1.20,11,0,Normal
TXN_100529,699.72,INR,2026-07-05 18:17:47,Success,Payment,RuPay,Prepaid,603262,6831,MID_8467,Merchant_529,5812,IN,CUST_1029,user_cust_1029@domain.com,+919876529178,192.168.1.21,22,0,Normal
TXN_100530,2282.49,INR,2026-07-05 18:24:31,Success,Payment,VISA,Credit,466981,3999,MID_7571,Merchant_530,5621,IN,CUST_1030,user_cust_1030@domain.com,+919876530697,192.168.1.22,30,0,Normal
TXN_100531,404.53,INR,2026-07-05 18:32:17,Success,Payment,Mastercard,Credit,526436,4440,MID_1579,Merchant_531,7011,IN,CUST_1031,user_cust_1031@domain.com,+919876531735,192.168.1.23,12,0,Normal
TXN_100532,1320.46,INR,2026-07-05 18:39:55,Success,Payment,RuPay,Credit,675485,5056,MID_8674,Merchant_532,5541,IN,CUST_1032,user_cust_1032@domain.com,+919876532301,192.168.1.24,10,0,Normal
TXN_100533,558.36,INR,2026-07-05 18:48:16,Success,Payment,VISA,Credit,454722,1305,MID_9737,Merchant_533,5311,IN,CUST_1033,user_cust_1033@domain.com,+919876533761,192.168.1.25,34,0,Normal
TXN_100534,845.15,INR,2026-07-05 18:57:10,Success,Payment,VISA,Debit,489499,2689,MID_7468,Merchant_534,4111,IN,CUST_1034,user_cust_1034@domain.com,+919876534657,192.168.1.26,11,0,Normal
TXN_100535,1441.2,INR,2026-07-05 19:04:08,Success,Payment,VISA,Debit,450818,4917,MID_5150,Merchant_535,5311,IN,CUST_1035,user_cust_1035@domain.com,+919876535212,192.168.1.27,27,0,Normal
TXN_100536,722.95,INR,2026-07-05 19:11:01,Success,Payment,Mastercard,Credit,539932,8080,MID_4039,Merchant_536,5621,IN,CUST_1036,user_cust_1036@domain.com,+919876536190,192.168.1.28,26,0,Normal
TXN_100537,1034.72,INR,2026-07-05 19:17:25,Success,Payment,Mastercard,Prepaid,516901,9611,MID_5137,Merchant_537,4111,IN,CUST_1037,user_cust_1037@domain.com,+919876537240,192.168.1.29,14,0,Normal
TXN_100538,3046.0,INR,2026-07-05 19:26:24,Success,Payment,RuPay,Credit,699023,3936,MID_1452,Merchant_538,7011,IN,CUST_1038,user_cust_1038@domain.com,+919876538388,192.168.1.30,15,0,Normal
TXN_100539,894.28,INR,2026-07-05 19:31:42,Success,Payment,Mastercard,Prepaid,518597,4862,MID_7537,Merchant_539,5812,IN,CUST_1039,user_cust_1039@domain.com,+919876539829,192.168.1.31,29,0,Normal
TXN_100540,2663.78,INR,2026-07-05 19:41:25,Success,Payment,Mastercard,Credit,516855,6649,MID_2381,Merchant_540,5411,IN,CUST_1040,user_cust_1040@domain.com,+919876540688,192.168.1.32,17,0,Normal
TXN_100541,592.53,INR,2026-07-05 19:48:54,Success,Payment,VISA,Prepaid,484214,4261,MID_9154,Merchant_541,5311,IN,CUST_1041,user_cust_1041@domain.com,+919876541510,192.168.1.33,13,0,Normal
TXN_100542,2096.41,INR,2026-07-05 19:56:20,Success,Payment,VISA,Credit,408263,2819,MID_2467,Merchant_542,5311,IN,CUST_1042,user_cust_1042@domain.com,+919876542476,192.168.1.34,11,0,Normal
TXN_100543,4293.97,INR,2026-07-05 20:03:46,Success,Payment,VISA,Prepaid,463293,2342,MID_3738,Merchant_543,5411,IN,CUST_1043,user_cust_1043@domain.com,+919876543483,192.168.1.35,13,0,Normal
TXN_100544,235.43,INR,2026-07-05 20:09:03,Success,Payment,VISA,Credit,425805,6560,MID_8572,Merchant_544,5311,IN,CUST_1044,user_cust_1044@domain.com,+919876544945,192.168.1.36,17,0,Normal
TXN_100545,758.03,INR,2026-07-05 20:18:54,Success,Payment,VISA,Credit,491679,3226,MID_7747,Merchant_545,5311,IN,CUST_1045,user_cust_1045@domain.com,+919876545251,192.168.1.37,30,0,Normal
TXN_100546,2175.28,INR,2026-07-05 20:24:30,Success,Payment,VISA,Prepaid,411874,2079,MID_1880,Merchant_546,4111,IN,CUST_1046,user_cust_1046@domain.com,+919876546934,192.168.1.38,7,0,Normal
TXN_100547,1188.61,INR,2026-07-05 20:31:53,Success,Payment,VISA,Debit,493065,5206,MID_4149,Merchant_547,4111,IN,CUST_1047,user_cust_1047@domain.com,+919876547850,192.168.1.39,7,0,Normal
TXN_100548,1852.48,INR,2026-07-05 20:40:32,Success,Payment,RuPay,Prepaid,686402,7280,MID_9276,Merchant_548,5411,IN,CUST_1048,user_cust_1048@domain.com,+919876548726,192.168.1.40,5,0,Normal
TXN_100549,876.18,INR,2026-07-05 20:48:25,Success,Payment,RuPay,Debit,614079,8235,MID_8892,Merchant_549,5621,IN,CUST_1049,user_cust_1049@domain.com,+919876549418,192.168.1.41,25,0,Normal
TXN_100550,1485.5,INR,2026-07-05 20:55:44,Success,Payment,RuPay,Credit,649850,1813,MID_5144,Merchant_550,5812,IN,CUST_1050,user_cust_1050@domain.com,+919876550468,192.168.1.42,24,0,Normal
TXN_100551,1232.59,INR,2026-07-05 21:03:28,Success,Payment,RuPay,Prepaid,672779,6089,MID_2168,Merchant_551,7011,IN,CUST_1051,user_cust_1051@domain.com,+919876551705,192.168.1.43,6,0,Normal
TXN_100552,3459.18,INR,2026-07-05 21:09:05,Success,Payment,VISA,Prepaid,495408,3031,MID_4129,Merchant_552,7011,IN,CUST_1052,user_cust_1052@domain.com,+919876552659,192.168.1.44,29,0,Normal
TXN_100553,1691.78,INR,2026-07-05 21:18:14,Success,Payment,RuPay,Prepaid,609018,9514,MID_4645,Merchant_553,5621,IN,CUST_1053,user_cust_1053@domain.com,+919876553802,192.168.1.45,7,0,Normal
TXN_100554,1804.75,INR,2026-07-05 21:25:48,Success,Payment,VISA,Debit,449500,6911,MID_3526,Merchant_554,5311,IN,CUST_1054,user_cust_1054@domain.com,+919876554561,192.168.1.46,19,0,Normal
TXN_100555,1013.43,INR,2026-07-05 21:32:35,Success,Payment,RuPay,Debit,612100,3653,MID_4516,Merchant_555,5812,IN,CUST_1055,user_cust_1055@domain.com,+919876555111,192.168.1.47,28,0,Normal
TXN_100556,956.79,INR,2026-07-05 21:41:01,Success,Payment,Mastercard,Credit,559459,4340,MID_4367,Merchant_556,5411,IN,CUST_1056,user_cust_1056@domain.com,+919876556255,192.168.1.48,10,0,Normal
TXN_100557,997.62,INR,2026-07-05 21:47:00,Success,Payment,RuPay,Debit,619800,8876,MID_8338,Merchant_557,5621,IN,CUST_1057,user_cust_1057@domain.com,+919876557783,192.168.1.49,34,0,Normal
TXN_100558,1886.4,INR,2026-07-05 21:56:29,Success,Payment,RuPay,Debit,663400,2141,MID_4555,Merchant_558,5411,IN,CUST_1058,user_cust_1058@domain.com,+919876558576,192.168.1.50,17,0,Normal
TXN_100559,1006.43,INR,2026-07-05 22:02:54,Success,Payment,VISA,Credit,492446,9558,MID_6111,Merchant_559,4111,IN,CUST_1059,user_cust_1059@domain.com,+919876559500,192.168.1.51,25,0,Normal
TXN_100560,1738.88,INR,2026-07-05 22:12:18,Success,Payment,RuPay,Prepaid,629437,3897,MID_7752,Merchant_560,5311,IN,CUST_1060,user_cust_1060@domain.com,+919876560907,192.168.1.52,5,0,Normal
TXN_100561,7096.74,INR,2026-07-05 22:19:00,Success,Payment,Mastercard,Prepaid,547588,5041,MID_1445,Merchant_561,5541,IN,CUST_1061,user_cust_1061@domain.com,+919876561276,192.168.1.53,24,0,Normal
TXN_100562,2738.93,INR,2026-07-05 22:27:20,Success,Payment,VISA,Credit,476537,3038,MID_7364,Merchant_562,5411,IN,CUST_1062,user_cust_1062@domain.com,+919876562440,192.168.1.54,23,0,Normal
TXN_100563,1081.92,INR,2026-07-05 22:32:02,Success,Payment,VISA,Prepaid,446675,5270,MID_4626,Merchant_563,5621,IN,CUST_1063,user_cust_1063@domain.com,+919876563156,192.168.1.55,5,0,Normal
TXN_100564,3551.59,INR,2026-07-05 22:41:41,Success,Payment,RuPay,Debit,619942,5683,MID_5016,Merchant_564,5311,IN,CUST_1064,user_cust_1064@domain.com,+919876564954,192.168.1.56,32,0,Normal
TXN_100565,1016.36,INR,2026-07-05 22:46:46,Success,Payment,VISA,Credit,420862,1494,MID_4875,Merchant_565,5812,IN,CUST_1065,user_cust_1065@domain.com,+919876565951,192.168.1.57,25,0,Normal
TXN_100566,312.3,INR,2026-07-05 22:54:38,Success,Payment,VISA,Credit,411669,8116,MID_6497,Merchant_566,5621,IN,CUST_1066,user_cust_1066@domain.com,+919876566547,192.168.1.58,26,0,Normal
TXN_100567,647.96,INR,2026-07-05 23:03:52,Success,Payment,VISA,Credit,453772,2784,MID_7238,Merchant_567,4111,IN,CUST_1067,user_cust_1067@domain.com,+919876567302,192.168.1.59,6,0,Normal
TXN_100568,349.88,INR,2026-07-05 23:09:36,Success,Payment,VISA,Prepaid,415916,4510,MID_1261,Merchant_568,7011,IN,CUST_1068,user_cust_1068@domain.com,+919876568796,192.168.1.60,19,0,Normal
TXN_100569,1061.1,INR,2026-07-05 23:19:01,Success,Payment,VISA,Credit,410878,4786,MID_5992,Merchant_569,5812,IN,CUST_1069,user_cust_1069@domain.com,+919876569732,192.168.1.61,18,0,Normal
TXN_100570,1409.31,INR,2026-07-05 23:25:54,Success,Payment,VISA,Credit,402985,6266,MID_5025,Merchant_570,5411,IN,CUST_1070,user_cust_1070@domain.com,+919876570837,192.168.1.62,23,0,Normal
TXN_100571,5171.23,INR,2026-07-05 23:32:36,Success,Payment,Mastercard,Credit,542369,6428,MID_9283,Merchant_571,5411,IN,CUST_1071,user_cust_1071@domain.com,+919876571301,192.168.1.63,15,0,Normal
TXN_100572,1789.83,INR,2026-07-05 23:40:45,Success,Payment,RuPay,Prepaid,673648,7681,MID_5222,Merchant_572,5812,IN,CUST_1072,user_cust_1072@domain.com,+919876572429,192.168.1.64,34,0,Normal
TXN_100573,1174.08,INR,2026-07-05 23:47:55,Success,Payment,Mastercard,Debit,551235,7893,MID_5175,Merchant_573,5411,IN,CUST_1073,user_cust_1073@domain.com,+919876573462,192.168.1.65,19,0,Normal
TXN_100574,2650.67,INR,2026-07-05 23:54:02,Success,Payment,VISA,Credit,418931,5658,MID_4443,Merchant_574,5621,IN,CUST_1074,user_cust_1074@domain.com,+919876574991,192.168.1.66,10,0,Normal
TXN_100575,278.4,INR,2026-07-06 00:04:43,Success,Payment,VISA,Debit,492876,8082,MID_6011,Merchant_575,5311,IN,CUST_1075,user_cust_1075@domain.com,+919876575553,192.168.1.67,24,0,Normal
TXN_100576,1667.26,INR,2026-07-06 00:10:15,Success,Payment,RuPay,Prepaid,600336,7869,MID_1693,Merchant_576,5411,IN,CUST_1076,user_cust_1076@domain.com,+919876576455,192.168.1.68,13,0,Normal
TXN_100577,2531.68,INR,2026-07-06 00:17:37,Success,Payment,Mastercard,Prepaid,552933,8607,MID_9347,Merchant_577,4111,IN,CUST_1077,user_cust_1077@domain.com,+919876577315,192.168.1.69,9,0,Normal
TXN_100578,460.4,INR,2026-07-06 00:27:00,Success,Payment,RuPay,Prepaid,684899,8669,MID_2812,Merchant_578,5311,IN,CUST_1078,user_cust_1078@domain.com,+919876578654,192.168.1.70,24,0,Normal
TXN_100579,3394.27,INR,2026-07-06 00:34:40,Success,Payment,Mastercard,Prepaid,555536,7219,MID_6724,Merchant_579,5621,IN,CUST_1079,user_cust_1079@domain.com,+919876579986,192.168.1.71,6,0,Normal
TXN_100580,1806.01,INR,2026-07-06 00:41:31,Success,Payment,VISA,Debit,469504,5534,MID_2407,Merchant_580,5541,IN,CUST_1080,user_cust_1080@domain.com,+919876580122,192.168.1.72,10,0,Normal
TXN_100581,1010.8,INR,2026-07-06 00:49:04,Success,Payment,RuPay,Credit,699214,6979,MID_9032,Merchant_581,5411,IN,CUST_1081,user_cust_1081@domain.com,+919876581254,192.168.1.73,30,0,Normal
TXN_100582,2272.14,INR,2026-07-06 00:57:16,Success,Payment,RuPay,Prepaid,651148,9890,MID_2410,Merchant_582,5411,IN,CUST_1082,user_cust_1082@domain.com,+919876582285,192.168.1.74,22,0,Normal
TXN_100583,8288.34,INR,2026-07-06 01:02:25,Success,Payment,VISA,Prepaid,416279,2312,MID_4497,Merchant_583,4111,IN,CUST_1083,user_cust_1083@domain.com,+919876583348,192.168.1.75,32,0,Normal
TXN_100584,1599.2,INR,2026-07-06 01:09:06,Success,Payment,RuPay,Debit,668665,3962,MID_5372,Merchant_584,5621,IN,CUST_1084,user_cust_1084@domain.com,+919876584848,192.168.1.76,33,0,Normal
TXN_100585,1683.66,INR,2026-07-06 01:19:13,Success,Payment,Mastercard,Debit,548215,3938,MID_8394,Merchant_585,4111,IN,CUST_1085,user_cust_1085@domain.com,+919876585904,192.168.1.77,27,0,Normal
TXN_100586,977.52,INR,2026-07-06 01:26:30,Success,Payment,Mastercard,Prepaid,548897,4197,MID_1551,Merchant_586,7011,IN,CUST_1086,user_cust_1086@domain.com,+919876586233,192.168.1.78,23,0,Normal
TXN_100587,728.66,INR,2026-07-06 01:34:21,Success,Payment,Mastercard,Credit,515850,6296,MID_5332,Merchant_587,5621,IN,CUST_1087,user_cust_1087@domain.com,+919876587420,192.168.1.79,13,0,Normal
TXN_100588,2652.61,INR,2026-07-06 01:41:23,Success,Payment,Mastercard,Credit,530588,8204,MID_1997,Merchant_588,5812,IN,CUST_1088,user_cust_1088@domain.com,+919876588489,192.168.1.80,31,0,Normal
TXN_100589,725.28,INR,2026-07-06 01:47:56,Success,Payment,VISA,Prepaid,477485,6730,MID_5076,Merchant_589,5812,IN,CUST_1089,user_cust_1089@domain.com,+919876589533,192.168.1.81,25,0,Normal
TXN_100590,1468.35,INR,2026-07-06 01:55:00,Success,Payment,RuPay,Debit,674055,1126,MID_7099,Merchant_590,5812,IN,CUST_1090,user_cust_1090@domain.com,+919876590121,192.168.1.82,28,0,Normal
TXN_100591,964.04,INR,2026-07-06 02:03:11,Success,Payment,Mastercard,Prepaid,536375,6602,MID_6555,Merchant_591,4111,IN,CUST_1091,user_cust_1091@domain.com,+919876591972,192.168.1.83,31,0,Normal
TXN_100592,2014.87,INR,2026-07-06 02:09:12,Success,Payment,VISA,Prepaid,498618,2191,MID_5052,Merchant_592,5812,IN,CUST_1092,user_cust_1092@domain.com,+919876592699,192.168.1.84,10,0,Normal
TXN_100593,1799.23,INR,2026-07-06 02:17:19,Success,Payment,RuPay,Debit,677273,3639,MID_6303,Merchant_593,5621,IN,CUST_1093,user_cust_1093@domain.com,+919876593764,192.168.1.85,18,0,Normal
TXN_100594,3121.84,INR,2026-07-06 02:24:42,Success,Payment,RuPay,Prepaid,666670,2366,MID_9118,Merchant_594,5812,IN,CUST_1094,user_cust_1094@domain.com,+919876594224,192.168.1.86,32,0,Normal
TXN_100595,940.68,INR,2026-07-06 02:34:16,Success,Payment,VISA,Prepaid,476474,7453,MID_7102,Merchant_595,5541,IN,CUST_1095,user_cust_1095@domain.com,+919876595178,192.168.1.87,30,0,Normal
TXN_100596,1129.33,INR,2026-07-06 02:40:22,Success,Payment,VISA,Prepaid,454028,7671,MID_6490,Merchant_596,5812,IN,CUST_1096,user_cust_1096@domain.com,+919876596957,192.168.1.88,28,0,Normal
TXN_100597,662.16,INR,2026-07-06 02:49:23,Success,Payment,Mastercard,Debit,534486,7683,MID_9564,Merchant_597,5411,IN,CUST_1097,user_cust_1097@domain.com,+919876597150,192.168.1.89,33,0,Normal
TXN_100598,988.77,INR,2026-07-06 02:54:35,Success,Payment,RuPay,Credit,691632,5539,MID_6616,Merchant_598,7011,IN,CUST_1098,user_cust_1098@domain.com,+919876598827,192.168.1.90,17,0,Normal
TXN_100599,1861.37,INR,2026-07-06 03:04:08,Success,Payment,RuPay,Credit,671128,9876,MID_3248,Merchant_599,4111,IN,CUST_1099,user_cust_1099@domain.com,+919876599275,192.168.1.91,15,0,Normal
TXN_100600,2504.29,INR,2026-07-06 03:11:38,Success,Payment,VISA,Debit,418108,3887,MID_1848,Merchant_600,ABC,IN,CUST_1100,malformed_email_at_domain_dot_com,+919876500969,192.168.1.92,16,1,Malformed Fields
TXN_100601,690.51,INR,2026-07-06 03:18:44,Success,Payment,RuPay,Credit,652495,5086,MID_7354,Merchant_601,ABC,IN,CUST_1101,malformed_email_at_domain_dot_com,+919876501352,192.168.1.93,23,1,Malformed Fields
TXN_100602,2735.67,INR,2026-07-06 03:25:07,Success,Payment,Mastercard,Prepaid,527270,3261,MID_9695,Merchant_602,ABC,IN,CUST_1102,malformed_email_at_domain_dot_com,+919876502345,192.168.1.94,23,1,Malformed Fields
TXN_100603,4012.02,INR,2026-07-06 03:32:50,Success,Payment,RuPay,Credit,693185,5180,MID_9070,Merchant_603,ABC,IN,CUST_1103,malformed_email_at_domain_dot_com,+919876503838,192.168.1.95,25,1,Malformed Fields
TXN_100604,1914.5,INR,2026-07-06 03:39:07,Success,Payment,VISA,Prepaid,476533,3841,MID_9894,Merchant_604,ABC,IN,CUST_1104,malformed_email_at_domain_dot_com,+919876504205,192.168.1.96,31,1,Malformed Fields
TXN_100605,6061.54,INR,2026-07-06 03:49:30,Success,Payment,VISA,Credit,499025,7040,MID_4625,Merchant_605,4111,IN,CUST_1105,user_cust_1105@domain.com,+919876505292,192.168.1.97,30,0,Normal
TXN_100606,771.24,INR,2026-07-06 03:54:14,Success,Payment,Mastercard,Debit,519104,4560,MID_1314,Merchant_606,5411,IN,CUST_1106,user_cust_1106@domain.com,+919876506415,192.168.1.98,23,0,Normal
TXN_100607,544.86,INR,2026-07-06 04:02:43,Success,Payment,Mastercard,Credit,510870,5758,MID_3376,Merchant_607,5621,IN,CUST_1107,user_cust_1107@domain.com,+919876507401,192.168.1.99,28,0,Normal
TXN_100608,372.8,INR,2026-07-06 04:11:23,Success,Payment,RuPay,Credit,694220,1626,MID_5378,Merchant_608,7011,IN,CUST_1108,user_cust_1108@domain.com,+919876508647,192.168.1.100,30,0,Normal
TXN_100609,4483.02,INR,2026-07-06 04:18:59,Success,Payment,RuPay,Credit,639519,6014,MID_9449,Merchant_609,7011,IN,CUST_1109,user_cust_1109@domain.com,+919876509815,192.168.1.101,17,0,Normal
TXN_100610,2310.84,INR,2026-07-06 04:26:43,Success,Payment,VISA,Debit,449649,2375,MID_1574,Merchant_610,5812,IN,CUST_1110,user_cust_1110@domain.com,+919876510878,192.168.1.102,32,0,Normal
TXN_100611,1331.17,INR,2026-07-06 04:32:36,Success,Payment,Mastercard,Credit,544524,2181,MID_6585,Merchant_611,5621,IN,CUST_1111,user_cust_1111@domain.com,+919876511367,192.168.1.103,18,0,Normal
TXN_100612,1725.68,INR,2026-07-06 04:40:31,Success,Payment,Mastercard,Debit,540957,6708,MID_6492,Merchant_612,5411,IN,CUST_1112,user_cust_1112@domain.com,+919876512269,192.168.1.104,28,0,Normal
TXN_100613,594.36,INR,2026-07-06 04:48:40,Success,Payment,Mastercard,Prepaid,543885,1490,MID_9949,Merchant_613,5812,IN,CUST_1113,user_cust_1113@domain.com,+919876513650,192.168.1.105,22,0,Normal
TXN_100614,9526.8,INR,2026-07-06 04:56:43,Success,Payment,RuPay,Credit,644369,4729,MID_3810,Merchant_614,5812,IN,CUST_1114,user_cust_1114@domain.com,+919876514554,192.168.1.106,16,0,Normal
